Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,90,5,0,0,0,0,0,0,4,-7,-7,0.0,12/09/2020
"Dann  Scott Dann (Crystal Palace, Defender)",CRY,4.2,90,3,10,0,0,0,0,0,0,24,12,7.5,12/09/2020
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,9,3,0,0,0,1,0,0,2,3,3,3.0,12/09/2020
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,90,10,0,0,0,0,0,0,0,31,19,4.7,12/09/2020
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,90,3,3,0,0,0,0,0,0,3,3,30.0,12/09/2020
"McArthur  James McArthur (Crystal Palace, Midfielder)",CRY,4.5,90,9,5,0,0,0,1,1,1,14,14,6.4,12/09/2020
"McCarthy (James)  James McCarthy (Crystal Palace, Midfielder)",CRY,4.3,74,5,2,1,0,0,0,0,0,4,4,18.5,12/09/2020
"Milivojevic  Luka Milivojevic (Crystal Palace, Midfielder)",CRY,5.5,16,3,1,0,0,0,0,2,0,6,6,2.7,12/09/2020
"Mitchell  Tyrick Mitchell (Crystal Palace, Defender)",CRY,4.5,90,7,3,2,0,0,0,0,0,23,11,8.2,12/09/2020
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,81,0,2,1,0,0,0,0,0,3,3,27.0,12/09/2020
"Townsend (Andros)  Andros Townsend (Crystal Palace, Midfielder)",CRY,5.5,90,11,1,0,0,1,2,2,2,26,17,5.3,12/09/2020
"Ward (Joel)  Joel Ward (Crystal Palace, Defender)",CRY,4.5,90,7,7,0,0,0,0,0,0,22,10,9.0,12/09/2020
"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",CRY,7.0,90,4,0,0,0,0,0,0,1,18,-3,0.0,12/09/2020
"Adams  Che Adams (Southampton, Forward)",SOU,7.0,85,2,0,0,0,0,0,1,0,3,3,28.3,12/09/2020
"Bednarek  Jan Bednarek (Southampton, Defender)",SOU,4.5,45,2,2,0,6,0,0,0,1,11,11,4.1,12/09/2020
"Bertrand  Ryan Bertrand (Southampton, Defender)",SOU,5.0,90,4,3,0,4,0,0,1,1,15,15,6.0,12/09/2020
"Djenepo  Moussa Djenepo (Southampton, Midfielder)",SOU,5.5,13,1,0,0,0,0,0,0,1,4,4,3.3,12/09/2020
"Ings  Danny Ings (Southampton, Forward)",SOU,8.0,90,1,0,0,0,0,0,1,0,1,1,90.0,12/09/2020
"Long (Shane)  Shane Long (Southampton, Forward)",SOU,5.1,5,0,0,1,0,0,0,0,0,4,4,1.3,12/09/2020
"McCarthy (Alex)  Alex McCarthy (Southampton, Goalkeeper)",SOU,4.5,90,15,1,0,2,0,0,0,0,17,17,5.3,12/09/2020
"Redmond  Nathan Redmond (Southampton, Midfielder)",SOU,6.0,90,3,0,1,2,0,0,0,1,5,5,18.0,12/09/2020
"Romeu  Oriol Romeu (Southampton, Midfielder)",SOU,4.5,90,3,2,2,2,0,0,0,1,13,13,6.9,12/09/2020
"Smallbone  William Smallbone (Southampton, Midfielder)",SOU,4.5,77,4,1,0,0,0,0,0,0,4,4,19.3,12/09/2020
"Stephens (Jack)  Jack Stephens (Southampton, Defender)",SOU,4.5,90,5,4,1,2,0,0,0,0,12,12,7.5,12/09/2020
"Vestergaard  Jannik Vestergaard (Southampton, Defender)",SOU,5.0,45,4,6,2,4,0,1,1,1,19,19,2.4,12/09/2020
"Walker-Peters  Kyle Walker-Peters (Southampton, Defender)",SOU,5.0,90,3,5,2,2,1,1,1,0,11,11,8.2,12/09/2020
"Ward-Prowse  James Ward-Prowse (Southampton, Midfielder)",SOU,6.5,90,7,0,3,4,0,0,1,0,15,15,6.0,12/09/2020
