Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,90,4,1,0,4,0,0,0,1,7,7,12.9,02/01/2021
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,54,6,1,0,2,0,0,0,0,2,2,27.0,02/01/2021
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,19,2,1,0,0,1,1,2,1,9,9,2.1,02/01/2021
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,90,7,7,2,4,0,1,3,1,21,21,4.3,02/01/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,90,7,9,0,4,0,0,1,1,39,18,5.0,02/01/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,90,4,1,1,0,0,0,3,3,56,8,11.3,02/01/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,10,0,0,0,0,0,0,0,27,15,6.0,02/01/2021
"Maitland-Niles  Ainsley Maitland-Niles (Arsenal, Defender)",ARS,5.5,36,5,3,0,0,0,0,0,0,5,5,7.2,02/01/2021
"Marí  Pablo Marí (Arsenal, Defender)",ARS,4.5,90,5,4,2,4,0,0,0,0,29,17,5.3,02/01/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,71,1,2,1,0,0,0,1,1,24,6,11.8,02/01/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,77,5,2,2,2,0,1,2,0,33,15,5.1,02/01/2021
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,8,1,1,4,2,1,4,3,59,23,3.9,02/01/2021
"Willock  Joseph Willock (Arsenal, Midfielder)",ARS,6.0,13,1,1,0,0,0,0,0,0,0,0,0.0,02/01/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,90,10,0,0,4,0,0,0,1,14,14,6.4,02/01/2021
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,90,3,7,0,0,0,0,0,0,8,8,11.3,02/01/2021
"Austin (Charlie)  Charlie Austin (West Bromwich Albion, Forward)",WBA,5.1,45,1,3,0,0,0,0,0,0,-2,-2,0.0,02/01/2021
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,24,1,2,1,0,0,0,0,0,5,5,4.8,02/01/2021
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,90,8,4,0,6,0,1,2,1,17,17,5.3,02/01/2021
"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",WBA,5.0,45,3,0,0,0,0,0,0,0,3,3,15.0,02/01/2021
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,90,2,4,1,0,0,0,0,1,10,10,9.0,02/01/2021
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,90,3,3,2,4,0,0,0,3,13,13,6.9,02/01/2021
"Harper  Rekeem Harper (West Bromwich Albion, Midfielder)",WBA,4.3,9,2,0,0,0,0,0,0,1,4,4,2.3,02/01/2021
"Ivanovic  Branislav Ivanovic (West Bromwich Albion, Defender)",WBA,4.4,66,2,2,0,0,0,0,0,0,5,5,13.2,02/01/2021
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,90,10,0,0,0,0,0,0,0,26,26,3.5,02/01/2021
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,90,3,6,1,0,0,0,1,1,14,14,6.4,02/01/2021
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,81,4,1,0,0,0,1,2,0,9,9,9.0,02/01/2021
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,90,9,4,0,4,2,0,2,2,17,17,5.3,02/01/2021
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,90,9,4,2,4,0,0,0,1,15,15,6.0,02/01/2021
