Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,90,8,0,1,0,0,0,0,1,4,4,22.5,19/12/2020
"Batshuayi  Michy Batshuayi (Crystal Palace, Forward)",CRY,5.5,21,0,0,0,0,0,0,0,0,1,1,21.0,19/12/2020
"Cahill  Gary Cahill (Crystal Palace, Defender)",CRY,4.5,90,7,5,0,4,0,0,0,0,9,9,10.0,19/12/2020
"Clyne  Nathaniel Clyne (Crystal Palace, Defender)",CRY,4.5,90,3,2,0,0,1,0,0,0,5,5,18.0,19/12/2020
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,69,6,1,0,0,0,0,1,1,6,6,11.5,19/12/2020
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,90,10,1,0,0,0,0,0,0,9,9,10.0,19/12/2020
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,63,4,1,0,2,0,0,0,0,9,9,7.0,19/12/2020
"McArthur  James McArthur (Crystal Palace, Midfielder)",CRY,4.5,75,7,1,1,4,0,0,0,2,13,13,5.8,19/12/2020
"Milivojevic  Luka Milivojevic (Crystal Palace, Midfielder)",CRY,5.5,90,9,2,0,4,0,1,1,0,20,20,4.5,19/12/2020
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,15,0,0,0,0,0,0,0,0,3,3,5.0,19/12/2020
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,90,4,1,1,0,0,0,1,6,8,8,11.3,19/12/2020
"Tomkins  James Tomkins (Crystal Palace, Defender)",CRY,4.5,27,1,2,0,0,0,0,0,0,4,4,6.8,19/12/2020
"Van Aanholt  Patrick Van Aanholt (Crystal Palace, Defender)",CRY,5.4,90,11,3,1,2,0,0,0,1,11,11,8.2,19/12/2020
"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",CRY,7.0,90,2,0,1,0,0,0,1,0,6,6,15.0,19/12/2020
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,90,5,2,0,4,0,0,2,0,32,11,8.2,19/12/2020
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,75,4,1,1,0,0,0,1,0,65,8,9.4,19/12/2020
"Henderson (Jordan)  Jordan Henderson (Liverpool, Midfielder)",LIV,5.0,90,11,4,1,4,0,0,0,2,36,18,5.0,19/12/2020
"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",LIV,5.0,21,1,1,0,0,0,0,0,0,0,0,0.0,19/12/2020
"Keita  Naby Keita (Liverpool, Midfielder)",LIV,5.0,90,9,4,1,4,0,1,1,2,18,18,5.0,19/12/2020
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,57,2,1,0,0,0,1,1,1,31,4,14.3,19/12/2020
"Matip  Joel Matip (Liverpool, Defender)",LIV,5.0,90,3,1,0,6,0,1,1,0,35,14,6.4,19/12/2020
"Minamino  Takumi Minamino (Liverpool, Midfielder)",LIV,5.5,90,2,3,0,0,0,0,0,2,25,4,22.5,19/12/2020
"Oxlade-Chamberlain  Alex Oxlade-Chamberlain (Liverpool, Midfielder)",LIV,6.0,15,0,0,0,0,0,0,1,1,14,5,3.0,19/12/2020
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,90,8,1,0,0,0,0,0,0,26,14,6.4,19/12/2020
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,10,5,3,4,1,1,4,0,50,29,3.1,19/12/2020
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,33,1,0,0,0,0,1,1,0,52,7,4.7,19/12/2020
"Fabinho  Fabio Henrique Tavares (Liverpool, Midfielder)",LIV,5.5,90,5,8,2,6,0,0,0,0,20,20,4.5,19/12/2020
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,69,5,1,0,6,0,0,0,1,13,13,5.3,19/12/2020
