Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bernard  Bernard Anício Caldeira Duarte (Everton, Midfielder)",EVE,5.5,30,3,0,0,0,0,0,1,1,6,6,5.0,01/11/2020
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,90,1,1,0,0,0,0,3,1,32,8,11.3,01/11/2020
"Delph  Fabian Delph (Everton, Midfielder)",EVE,4.5,90,8,4,0,6,0,0,1,1,14,14,6.4,01/11/2020
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,90,9,3,2,4,0,0,0,0,13,13,6.9,01/11/2020
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,14,0,0,0,0,0,0,1,0,13,4,3.5,01/11/2020
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,2,5,0,6,0,0,0,0,13,13,6.9,01/11/2020
"Kenny  Jonjoe Kenny (Everton, Defender)",EVE,4.3,76,0,1,0,4,1,0,0,0,11,11,6.9,01/11/2020
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,90,7,2,0,6,0,0,2,1,13,13,6.9,01/11/2020
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,4,2,0,6,0,0,0,0,9,9,10.0,01/11/2020
"Nkounkou  Niels Nkounkou (Everton, Defender)",EVE,4.0,69,2,4,2,0,1,0,0,1,6,6,11.5,01/11/2020
"Olsen  Robin Olsen (Everton, Goalkeeper)",EVE,4.5,90,5,0,0,0,0,0,0,0,11,11,8.2,01/11/2020
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,90,5,0,1,2,0,0,2,0,6,6,15.0,01/11/2020
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,60,3,0,0,2,0,0,1,0,2,2,30.0,01/11/2020
"Tosun  Cenk Tosun (Everton, Forward)",EVE,6.0,21,0,0,0,0,0,0,1,0,4,4,5.3,01/11/2020
"Almirón  Miguel Almirón (Newcastle United, Midfielder)",NEW,5.5,83,5,0,1,4,0,0,1,2,11,11,7.5,01/11/2020
"Carroll  Andy Carroll (Newcastle United, Forward)",NEW,5.1,3,0,1,0,0,0,0,0,0,3,3,1.0,01/11/2020
"Darlow  Karl Darlow (Newcastle United, Goalkeeper)",NEW,4.5,90,11,2,0,0,0,0,0,0,16,16,5.6,01/11/2020
"Fernández  Federico Fernández (Newcastle United, Defender)",NEW,4.5,90,2,13,1,4,0,0,1,0,19,19,4.7,01/11/2020
"Fraser  Ryan Fraser (Newcastle United, Midfielder)",NEW,5.5,16,2,0,0,0,1,0,0,0,12,3,5.3,01/11/2020
"Hayden (Isaac)  Isaac Hayden (Newcastle United, Midfielder)",NEW,4.5,7,0,0,0,0,0,0,0,0,3,3,2.3,01/11/2020
"Hendrick  Jeff Hendrick (Newcastle United, Midfielder)",NEW,5.0,90,5,3,0,2,0,0,0,0,7,7,12.9,01/11/2020
"Lascelles  Jamaal Lascelles (Newcastle United, Defender)",NEW,4.5,90,2,3,2,4,0,0,0,0,15,15,6.0,01/11/2020
"Lewis (Jamal)  Jamal Lewis (Newcastle United, Defender)",NEW,4.5,90,5,4,3,4,1,0,1,1,18,18,5.0,01/11/2020
"Longstaff (Sean)  Sean Longstaff (Newcastle United, Midfielder)",NEW,4.5,90,4,1,0,4,0,0,2,0,9,9,10.0,01/11/2020
"Jacob Murphy  Jacob Murphy (Newcastle United, Midfielder)",NEW,5.0,90,1,2,2,0,0,0,0,4,7,7,12.9,01/11/2020
"Saint-Maximin  Allan Saint-Maximin (Newcastle United, Midfielder)",NEW,6.5,74,2,0,0,0,0,0,0,4,1,1,74.0,01/11/2020
"Schär  Fabian Schär (Newcastle United, Defender)",NEW,4.5,90,4,3,0,2,0,0,0,0,5,5,18.0,01/11/2020
"C Wilson  Callum Wilson (Newcastle United, Forward)",NEW,7.5,87,0,0,0,0,0,1,1,0,53,2,43.5,01/11/2020
