Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,80,2,1,0,2,0,0,1,0,7,7,11.4,17/12/2020
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,74,2,0,0,0,0,0,0,0,3,3,24.7,17/12/2020
"Henderson (Dean)  Dean Henderson (Manchester United, Goalkeeper)",MUN,5.0,90,6,1,0,0,0,0,0,0,11,11,8.2,17/12/2020
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,90,4,5,3,4,0,0,0,0,17,17,5.3,17/12/2020
"Martial  Anthony Martial (Manchester United, Forward)",MUN,8.0,89,3,1,0,0,0,1,3,1,33,0,0.0,17/12/2020
"Mata  Juan Mata (Manchester United, Midfielder)",MUN,5.0,16,1,0,0,0,0,0,0,1,2,2,8.0,17/12/2020
"Matic  Nemanja Matic (Manchester United, Midfielder)",MUN,4.5,90,8,0,0,6,0,0,0,0,10,10,9.0,17/12/2020
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,1,1,1,0,0,0,0,0,0,3,3,0.3,17/12/2020
"Lindelof  Victor Nilsson-Lindelof (Manchester United, Defender)",MUN,5.0,90,6,5,0,4,0,0,1,0,23,14,6.4,17/12/2020
"Pogba  Paul Pogba (Manchester United, Midfielder)",MUN,7.5,90,8,4,3,4,0,1,2,1,29,20,4.5,17/12/2020
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,90,4,0,0,4,0,0,1,4,46,7,12.9,17/12/2020
"Alex Telles  Alex Nicolao Telles (Manchester United, Defender)",MUN,5.0,90,9,6,0,2,0,0,2,1,16,16,5.6,17/12/2020
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,90,3,2,0,4,0,0,0,0,10,10,9.0,17/12/2020
"van de Beek  Donny van de Beek (Manchester United, Midfielder)",MUN,6.0,10,1,0,0,0,0,0,0,0,2,2,5.0,17/12/2020
"Ampadu  Ethan Ampadu (Sheffield United, Defender)",SHU,4.5,90,7,4,1,2,1,0,2,2,18,18,5.0,17/12/2020
"Baldock  George Baldock (Sheffield United, Defender)",SHU,4.9,90,6,2,3,0,1,0,1,0,14,14,6.4,17/12/2020
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,90,4,2,1,4,0,0,0,2,12,12,7.5,17/12/2020
"Berge  Sander Berge (Sheffield United, Midfielder)",SHU,4.9,12,0,0,0,0,0,0,0,0,2,2,6.0,17/12/2020
"Brewster  Rhian Brewster (Sheffield United, Forward)",SHU,4.2,17,0,0,0,0,0,0,1,0,4,4,4.3,17/12/2020
"Oliver Burke  Oliver Burke (Sheffield United, Midfielder)",SHU,4.1,73,2,0,0,0,0,1,2,0,13,4,18.3,17/12/2020
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,90,1,5,4,0,0,0,0,0,9,9,10.0,17/12/2020
"Fleck  John Fleck (Sheffield United, Midfielder)",SHU,5.6,90,5,1,0,6,0,0,2,1,21,12,7.5,17/12/2020
"Jagielka  Phil Jagielka (Sheffield United, Defender)",SHU,3.9,51,6,4,0,0,0,0,0,0,2,2,25.5,17/12/2020
"McGoldrick  David McGoldrick (Sheffield United, Forward)",SHU,5.2,90,2,3,0,2,1,0,2,2,54,6,15.0,17/12/2020
"Mousset  Lys Mousset (Sheffield United, Forward)",SHU,5.8,27,1,0,0,0,0,0,0,0,-1,-1,0.0,17/12/2020
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,90,12,1,0,0,0,0,0,0,17,17,5.3,17/12/2020
"Robinson (Jack)  Jack Robinson (Sheffield United, Defender)",SHU,4.2,90,3,1,0,2,0,0,0,0,4,4,22.5,17/12/2020
"Stevens (Enda)  Enda Stevens (Sheffield United, Defender)",SHU,5.0,90,4,2,0,2,0,0,0,0,8,8,11.3,17/12/2020
