Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Davis (Keinan)  Keinan Davis (Aston Villa, Forward)",AVL,4.5,10,1,0,0,0,0,0,0,0,3,3,3.3,17/12/2020
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,90,2,0,0,0,2,0,5,4,8,8,11.3,17/12/2020
"Elmohamady  Ahmed Elmohamady (Aston Villa, Defender)",AVL,4.2,90,11,2,1,0,3,0,4,1,29,17,5.3,17/12/2020
"Grealish  Jack Grealish (Aston Villa, Midfielder)",AVL,8.0,90,7,1,0,6,0,0,6,4,17,17,5.3,17/12/2020
"Hause  Kortney Hause (Aston Villa, Defender)",AVL,4.5,90,7,6,0,0,0,0,0,0,18,6,15.0,17/12/2020
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,90,8,0,0,0,0,0,0,0,28,16,5.6,17/12/2020
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,90,6,1,0,4,0,0,1,2,11,11,8.2,17/12/2020
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,90,10,6,0,0,0,0,2,0,22,10,9.0,17/12/2020
"Nakamba  Marvelous Nakamba (Aston Villa, Midfielder)",AVL,4.5,90,3,2,0,0,0,0,1,0,5,5,18.0,17/12/2020
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,90,3,1,0,0,0,0,1,1,20,8,11.3,17/12/2020
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,80,3,2,2,0,0,0,1,3,12,12,6.7,17/12/2020
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,90,5,0,0,0,0,0,1,1,-4,-4,0.0,17/12/2020
"Barnes (Ashley)  Ashley Barnes (Burnley, Forward)",BUR,5.5,25,3,0,0,0,0,0,1,0,2,2,12.5,17/12/2020
"Brady  Robert Brady (Burnley, Midfielder)",BUR,5.0,89,4,3,0,0,0,0,0,1,5,5,17.8,17/12/2020
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,90,2,9,0,0,1,0,1,0,11,11,8.2,17/12/2020
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,90,6,5,1,0,0,0,0,0,24,12,7.5,17/12/2020
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,90,6,1,1,0,1,0,0,1,7,7,12.9,17/12/2020
"Mee  Ben Mee (Burnley, Defender)",BUR,5.0,90,7,5,0,0,0,0,0,0,19,7,12.9,17/12/2020
"Pieters  Erik Pieters (Burnley, Defender)",BUR,4.5,1,0,0,0,0,0,0,0,0,3,3,0.3,17/12/2020
"Pope  Nick Pope (Burnley, Goalkeeper)",BUR,5.5,90,11,1,0,0,0,0,0,0,33,21,4.3,17/12/2020
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,65,1,2,1,0,0,0,1,0,4,4,16.3,17/12/2020
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,90,6,9,0,0,0,0,1,0,24,12,7.5,17/12/2020
"Taylor (Charlie)  Charlie Taylor (Burnley, Defender)",BUR,4.5,90,6,10,0,0,0,0,0,1,22,10,9.0,17/12/2020
"Vydra  Matej Vydra (Burnley, Forward)",BUR,5.5,8,0,0,0,0,0,0,0,0,3,3,2.7,17/12/2020
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,90,5,4,1,4,0,0,1,1,14,14,6.4,17/12/2020
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,82,1,1,0,0,0,0,0,0,4,4,20.5,17/12/2020
