Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,45,4,0,0,4,0,2,8,0,31,22,2.0,05/12/2020
"Cavani  Edinson Cavani (Manchester United, Forward)",MUN,8.5,45,1,0,0,0,0,0,0,0,2,2,22.5,05/12/2020
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,90,3,0,1,4,0,0,1,2,28,7,12.9,05/12/2020
"Henderson (Dean)  Dean Henderson (Manchester United, Goalkeeper)",MUN,5.0,90,10,0,0,0,0,0,0,0,19,19,4.7,05/12/2020
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,90,5,10,0,4,0,0,0,0,15,15,6.0,05/12/2020
"Martial  Anthony Martial (Manchester United, Forward)",MUN,8.0,62,3,0,0,0,0,0,0,0,0,0,0.0,05/12/2020
"Mata  Juan Mata (Manchester United, Midfielder)",MUN,5.0,28,3,1,0,0,0,1,1,0,17,8,3.5,05/12/2020
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,90,8,2,0,4,0,0,0,0,10,10,9.0,05/12/2020
"Lindelof  Victor Nilsson-Lindelof (Manchester United, Defender)",MUN,5.0,90,5,6,0,4,0,0,0,0,11,11,8.2,05/12/2020
"Pogba  Paul Pogba (Manchester United, Midfielder)",MUN,7.5,90,10,5,0,4,0,0,0,1,32,14,6.4,05/12/2020
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,45,3,0,0,0,0,0,1,3,18,0,0.0,05/12/2020
"Alex Telles  Alex Nicolao Telles (Manchester United, Defender)",MUN,5.0,90,3,2,0,6,1,0,2,0,25,16,5.6,05/12/2020
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,90,3,4,6,4,0,0,1,0,24,24,3.8,05/12/2020
"van de Beek  Donny van de Beek (Manchester United, Midfielder)",MUN,6.0,45,1,1,0,0,0,0,0,0,3,3,15.0,05/12/2020
"Balbuena  Fabián Balbuena (West Ham United, Defender)",WHU,4.1,90,11,4,0,0,0,0,0,1,8,8,11.3,05/12/2020
"Benrahma  Said Benrahma (West Ham United, Midfielder)",WHU,6.0,15,0,1,0,0,0,0,1,0,3,3,5.0,05/12/2020
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,76,5,2,1,0,2,1,2,2,8,8,9.5,05/12/2020
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,85,3,0,0,0,1,1,2,0,13,13,6.5,05/12/2020
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,7,1,0,4,0,0,2,0,15,15,6.0,05/12/2020
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,7,0,0,0,0,0,0,0,14,14,6.4,05/12/2020
"Fornals  Pablo Fornals (West Ham United, Midfielder)",WHU,6.0,75,3,1,0,0,0,0,0,0,-7,-7,0.0,05/12/2020
"Haller  Sébastien Haller (West Ham United, Forward)",WHU,6.1,90,1,0,2,0,1,0,3,3,6,6,15.0,05/12/2020
"Johnson (Ben)  Ben Johnson (West Ham United, Defender)",WHU,4.0,5,0,1,0,0,0,0,0,0,3,3,1.7,05/12/2020
"Lanzini  Manuel Lanzini (West Ham United, Midfielder)",WHU,6.0,14,0,1,0,0,0,0,0,0,2,2,7.0,05/12/2020
"Masuaku  Arthur Masuaku (West Ham United, Defender)",WHU,4.5,90,2,1,0,4,2,0,1,0,12,12,7.5,05/12/2020
"Ogbonna  Angelo Ogbonna (West Ham United, Defender)",WHU,5.0,90,1,4,0,4,0,0,1,0,11,11,8.2,05/12/2020
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,11,3,0,6,0,1,1,0,27,18,5.0,05/12/2020
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,10,5,0,2,0,0,0,1,30,12,7.5,05/12/2020
