Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Alderweireld  Toby Alderweireld (Tottenham Hotspur, Defender)",TOT,5.0,90,2,6,1,4,0,0,0,0,15,15,6.0,18/10/2020
"Aurier  Serge Aurier (Tottenham Hotspur, Defender)",TOT,5.0,90,5,6,2,2,1,1,1,2,19,19,4.7,18/10/2020
"Bale  Gareth Bale (Tottenham Hotspur, Midfielder)",TOT,9.2,18,2,0,0,0,0,0,0,1,-1,-1,0.0,18/10/2020
"Bergwijn  Steven Bergwijn (Tottenham Hotspur, Midfielder)",TOT,6.0,72,3,1,0,0,0,0,0,1,4,4,18.0,18/10/2020
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,7,3,0,4,0,0,1,0,11,11,8.2,18/10/2020
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,4,5,0,2,1,1,2,1,69,12,7.5,18/10/2020
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,6,0,0,2,0,0,0,0,14,14,6.4,18/10/2020
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,73,8,1,0,4,0,0,0,2,12,12,6.1,18/10/2020
"Reguilón  Sergio Reguilón (Tottenham Hotspur, Defender)",TOT,5.0,90,4,4,1,4,1,1,1,0,26,17,5.3,18/10/2020
"Lucas Moura  Lucas Rodrigues Moura da Silva (Tottenham Hotspur, Midfielder)",TOT,6.5,10,1,0,0,0,0,0,0,0,3,3,3.3,18/10/2020
"Sissoko  Moussa Sissoko (Tottenham Hotspur, Midfielder)",TOT,4.5,90,6,5,1,6,0,0,1,1,18,18,5.0,18/10/2020
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,80,4,1,0,2,0,0,3,2,35,8,10.0,18/10/2020
"DSanchez  Davinson Sánchez (Tottenham Hotspur, Defender)",TOT,4.5,90,4,9,0,4,0,0,0,0,7,7,12.9,18/10/2020
"Winks  Harry Winks (Tottenham Hotspur, Midfielder)",TOT,4.5,17,2,1,0,0,0,0,0,0,2,2,8.5,18/10/2020
"Antonio  Michail Antonio (West Ham United, Forward)",WHU,7.5,77,0,0,1,0,0,0,2,5,-4,-4,0.0,18/10/2020
"Balbuena  Fabián Balbuena (West Ham United, Defender)",WHU,4.1,90,10,4,0,2,0,0,0,0,24,12,7.5,18/10/2020
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,90,2,0,0,0,1,0,1,0,6,6,15.0,18/10/2020
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,90,0,2,0,2,0,0,0,0,16,7,12.9,18/10/2020
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,9,1,1,4,1,0,2,0,27,18,5.0,18/10/2020
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,11,0,0,0,0,0,0,0,15,15,6.0,18/10/2020
"Fornals  Pablo Fornals (West Ham United, Midfielder)",WHU,6.0,77,4,0,0,4,0,0,0,1,6,6,12.8,18/10/2020
"Lanzini  Manuel Lanzini (West Ham United, Midfielder)",WHU,6.0,13,2,0,1,0,0,0,0,0,19,1,13.0,18/10/2020
"Masuaku  Arthur Masuaku (West Ham United, Defender)",WHU,4.5,89,7,0,1,4,1,0,1,5,9,9,9.9,18/10/2020
"Ogbonna  Angelo Ogbonna (West Ham United, Defender)",WHU,5.0,90,7,4,0,2,0,0,1,0,8,8,11.3,18/10/2020
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,7,2,0,2,0,0,0,0,9,9,10.0,18/10/2020
"Snodgrass  Robert Snodgrass (West Ham United, Midfielder)",WHU,5.6,1,0,0,0,0,0,0,0,0,3,3,0.3,18/10/2020
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,4,1,0,2,0,0,1,0,3,3,30.0,18/10/2020
"Yarmolenko  Andriy Yarmolenko (West Ham United, Midfielder)",WHU,5.5,13,0,0,0,0,0,0,0,0,3,3,4.3,18/10/2020
