Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,1,90,0,0,0,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,MID,True
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,1,90,0,0,0,0,0,0,0,2,0,1,0,WOL,10,29/11/2020,DEF,True
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,1,65,0,1,0,1,0,1,0,2,0,0,0,WOL,10,29/11/2020,MID,True
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,1,90,0,0,0,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,MID,True
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,0,45,1,0,0,0,0,0,0,0,0,1,0,WOL,10,29/11/2020,DEF,True
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,0,10,1,0,0,0,0,0,0,0,0,0,0,WOL,10,29/11/2020,FWD,True
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,GKP,True
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,1,45,0,1,0,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,DEF,True
"Nelson (Reiss)  Reiss Nelson (Arsenal, Forward)",ARS,5.1,0,25,1,0,0,0,0,0,0,0,0,0,0,WOL,10,29/11/2020,FWD,True
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,1,90,0,0,0,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,MID,True
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,1,90,0,0,0,0,0,0,0,2,0,1,0,WOL,10,29/11/2020,DEF,True
"Willock  Joseph Willock (Arsenal, Midfielder)",ARS,6.0,1,90,0,0,0,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,MID,True
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,1,80,0,1,0,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,MID,True
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,1,90,0,0,1,0,0,0,0,2,0,0,0,WOL,10,29/11/2020,DEF,True
"Boly  Willy Boly (Wolverhampton Wanderers, Defender)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,1,0,ARS,10,29/11/2020,DEF,False
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,1,90,0,0,0,0,0,0,0,1,0,1,0,ARS,10,29/11/2020,DEF,False
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,1,90,0,0,0,0,1,1,0,1,0,0,0,ARS,10,29/11/2020,MID,False
"Raúl Jiménez  Raul Alonso Jimenez Rodriguez (Wolverhampton Wanderers, Forward)",WOL,7.5,1,15,0,1,0,0,0,0,0,0,0,0,0,ARS,10,29/11/2020,FWD,False
"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",WOL,4.5,0,12,1,0,0,0,0,0,0,0,0,0,0,ARS,10,29/11/2020,DEF,False
"Marçal  Fernando Marçal de Oliveira (Wolverhampton Wanderers, Defender)",WOL,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,ARS,10,29/11/2020,DEF,False
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,ARS,10,29/11/2020,MID,False
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,1,90,0,0,1,0,1,1,0,1,0,0,0,ARS,10,29/11/2020,MID,False
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,1,70,0,1,1,0,0,0,0,1,0,0,0,ARS,10,29/11/2020,MID,False
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,ARS,10,29/11/2020,DEF,False
"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",WOL,6.0,0,63,1,1,0,0,0,0,0,1,0,1,0,ARS,10,29/11/2020,FWD,False
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,1,90,0,0,0,0,0,0,0,1,0,1,0,ARS,10,29/11/2020,MID,False
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,0,20,1,0,0,0,0,0,0,0,0,0,0,ARS,10,29/11/2020,MID,False
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,ARS,10,29/11/2020,GKP,False
