Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aguero  Sergio Aguero (Manchester City, Forward)",MCI,10.3,45,0,0,0,0,0,0,0,0,2,2,22.5,24/10/2020
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,90,7,3,0,2,0,0,2,3,22,13,6.9,24/10/2020
"De Bruyne  Kevin De Bruyne (Manchester City, Midfielder)",MCI,12.0,22,2,0,0,0,0,1,1,1,7,7,3.1,24/10/2020
"Foden  Phil Foden (Manchester City, Midfielder)",MCI,8.0,45,1,1,0,0,0,0,0,2,21,3,15.0,24/10/2020
"Garcia  Eric Garcia (Manchester City, Defender)",MCI,4.7,90,4,4,1,6,0,0,0,0,16,16,5.6,24/10/2020
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,13,5,0,6,0,0,0,1,18,18,5.0,24/10/2020
"Gündogan  Ilkay Gündogan (Manchester City, Midfielder)",MCI,7.5,90,2,3,0,6,0,0,1,0,9,9,10.0,24/10/2020
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,90,6,4,0,6,0,0,2,1,17,17,5.3,24/10/2020
"Mahrez  Riyad Mahrez (Manchester City, Midfielder)",MCI,9.0,90,5,0,1,4,0,0,2,1,12,12,7.5,24/10/2020
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,8,0,0,0,0,0,0,0,10,10,9.0,24/10/2020
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,90,5,0,0,0,0,0,0,1,1,1,90.0,24/10/2020
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,68,2,2,0,0,0,0,0,1,6,6,11.3,24/10/2020
"Walker (Kyle)  Kyle Walker (Manchester City, Defender)",MCI,5.5,78,5,2,1,4,1,0,2,0,16,16,4.9,24/10/2020
"Zinchenko  Oleksandr Zinchenko (Manchester City, Defender)",MCI,5.5,12,1,0,0,0,0,0,0,0,3,3,4.0,24/10/2020
"Antonio  Michail Antonio (West Ham United, Forward)",WHU,7.5,52,0,0,0,0,0,0,0,0,23,-1,0.0,24/10/2020
"Balbuena  Fabián Balbuena (West Ham United, Defender)",WHU,4.1,90,3,13,0,0,0,0,0,0,8,8,11.3,24/10/2020
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,69,2,1,0,0,0,0,0,1,5,5,13.8,24/10/2020
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,90,7,4,3,0,1,0,1,0,23,14,6.4,24/10/2020
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,5,2,0,4,1,0,1,0,14,14,6.4,24/10/2020
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,15,1,0,0,0,0,0,0,23,23,3.9,24/10/2020
"Fornals  Pablo Fornals (West Ham United, Midfielder)",WHU,6.0,90,6,1,0,4,0,0,1,1,10,10,9.0,24/10/2020
"Haller  Sébastien Haller (West Ham United, Forward)",WHU,6.1,21,1,1,0,0,0,0,0,0,2,2,10.5,24/10/2020
"Masuaku  Arthur Masuaku (West Ham United, Defender)",WHU,4.5,90,8,2,1,0,0,0,0,2,7,7,12.9,24/10/2020
"Ogbonna  Angelo Ogbonna (West Ham United, Defender)",WHU,5.0,90,2,4,2,0,0,0,0,0,10,10,9.0,24/10/2020
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,5,5,0,0,0,0,1,2,12,12,7.5,24/10/2020
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,6,5,0,0,0,0,0,0,8,8,11.3,24/10/2020
"Yarmolenko  Andriy Yarmolenko (West Ham United, Midfielder)",WHU,5.5,38,6,0,0,0,0,0,1,0,1,1,38.0,24/10/2020
