Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Foden  Phil Foden (Manchester City, Midfielder)",MCI,8.0,90,3,1,0,6,0,1,2,2,19,19,4.7,30/01/2021
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,4,3,1,6,0,0,0,0,27,15,6.0,30/01/2021
"Gündogan  Ilkay Gündogan (Manchester City, Midfielder)",MCI,7.5,90,1,1,1,6,0,0,3,0,17,17,5.3,30/01/2021
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,1,1,0,0,0,0,0,0,0,3,3,0.3,30/01/2021
"Laporte  Aymeric Laporte (Manchester City, Defender)",MCI,5.5,90,3,1,0,6,0,0,0,0,25,13,6.9,30/01/2021
"Fernandinho  Fernando Luiz Rosa (Manchester City, Defender)",MCI,5.0,90,9,3,0,4,0,0,1,0,27,15,6.0,30/01/2021
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,5,0,0,0,0,0,0,0,21,9,10.0,30/01/2021
"Torres  Ferran Torres (Manchester City, Midfielder)",MCI,7.0,89,2,1,0,4,0,1,2,3,17,8,11.1,30/01/2021
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,90,9,1,0,6,1,0,0,3,17,17,5.3,30/01/2021
"Walker (Kyle)  Kyle Walker (Manchester City, Defender)",MCI,5.5,90,4,0,2,6,0,0,0,0,24,12,7.5,30/01/2021
"Zinchenko  Oleksandr Zinchenko (Manchester City, Defender)",MCI,5.5,90,3,0,1,6,1,0,0,0,26,14,6.4,30/01/2021
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,90,3,0,0,2,0,0,1,0,32,5,18.0,30/01/2021
"Ampadu  Ethan Ampadu (Sheffield United, Defender)",SHU,4.5,90,2,3,0,0,0,0,0,0,7,7,12.9,30/01/2021
"Baldock  George Baldock (Sheffield United, Defender)",SHU,4.9,90,1,4,0,0,0,0,0,0,1,1,90.0,30/01/2021
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,78,2,5,0,0,0,0,0,0,8,8,9.8,30/01/2021
"Bogle  Jayden Bogle (Sheffield United, Defender)",SHU,4.3,90,9,3,2,0,0,0,0,1,13,13,6.9,30/01/2021
"Brewster  Rhian Brewster (Sheffield United, Forward)",SHU,4.2,62,3,0,0,0,0,0,0,0,6,6,10.3,30/01/2021
"Oliver Burke  Oliver Burke (Sheffield United, Midfielder)",SHU,4.1,77,1,1,0,0,0,0,0,0,4,4,19.3,30/01/2021
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,90,3,11,0,2,0,0,0,0,10,10,9.0,30/01/2021
"Fleck  John Fleck (Sheffield United, Midfielder)",SHU,5.6,90,5,1,0,0,0,0,1,2,1,1,90.0,30/01/2021
"Lundstram  John Lundstram (Sheffield United, Midfielder)",SHU,4.8,90,7,1,1,6,0,0,0,0,15,15,6.0,30/01/2021
"McBurnie  Oliver McBurnie (Sheffield United, Forward)",SHU,5.6,12,1,1,0,0,0,0,0,0,2,2,6.0,30/01/2021
"McGoldrick  David McGoldrick (Sheffield United, Forward)",SHU,5.2,28,1,1,0,0,0,0,0,1,1,1,28.0,30/01/2021
"Norwood  Oliver Norwood (Sheffield United, Midfielder)",SHU,4.5,90,5,5,0,2,0,0,1,0,8,8,11.3,30/01/2021
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,90,8,0,0,0,0,0,0,0,16,16,5.6,30/01/2021
"Sharp  Billy Sharp (Sheffield United, Forward)",SHU,5.5,13,0,0,0,0,0,0,1,0,3,3,4.3,30/01/2021
