Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Barkley  Ross Barkley (Aston Villa, Midfielder)",AVL,5.5,0,22,1,0,0,0,0,0,0,1,0,0,0,NEW,28,12/03/2021,MID,False
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,0,69,1,0,0,0,0,0,0,1,0,0,0,NEW,28,12/03/2021,MID,False
"Elmohamady  Ahmed Elmohamady (Aston Villa, Defender)",AVL,4.2,1,90,0,0,0,0,0,0,0,1,0,0,0,NEW,28,12/03/2021,DEF,False
"Trezeguet  Mahmoud Hassan (Aston Villa, Midfielder)",AVL,5.5,1,68,0,1,0,0,0,0,1,0,0,0,0,NEW,28,12/03/2021,MID,False
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,NEW,28,12/03/2021,DEF,False
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,NEW,28,12/03/2021,GKP,False
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,1,90,0,0,0,0,0,0,0,1,0,1,0,NEW,28,12/03/2021,MID,False
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,1,90,0,0,0,0,0,0,0,1,0,1,0,NEW,28,12/03/2021,DEF,False
"Jacob Ramsey  Jacob Ramsey (Aston Villa, Midfielder)",AVL,4.5,1,59,0,1,0,0,0,0,0,0,0,0,0,NEW,28,12/03/2021,MID,False
"Sanson  Morgan Sanson (Aston Villa, Midfielder)",AVL,5.0,0,31,1,0,0,0,0,0,0,1,0,1,0,NEW,28,12/03/2021,MID,False
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,NEW,28,12/03/2021,MID,False
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,NEW,28,12/03/2021,DEF,False
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,1,21,0,1,0,0,0,0,0,0,0,0,0,NEW,28,12/03/2021,MID,False
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,1,90,0,0,0,0,1,1,0,1,0,0,0,NEW,28,12/03/2021,FWD,False
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,FWD,True
"Carroll  Andy Carroll (Newcastle United, Forward)",NEW,5.1,0,2,1,0,0,0,0,0,0,0,0,0,0,AVL,28,12/03/2021,FWD,True
"Clark  Ciaran Clark (Newcastle United, Defender)",NEW,4.5,1,90,0,0,0,0,0,0,0,1,1,0,0,AVL,28,12/03/2021,DEF,True
"Dubravka  Martin Dubravka (Newcastle United, Goalkeeper)",NEW,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,GKP,True
"Dummett  Paul Dummett (Newcastle United, Defender)",NEW,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,DEF,True
"Fraser  Ryan Fraser (Newcastle United, Midfielder)",NEW,5.5,1,79,0,1,0,0,0,0,1,0,0,0,0,AVL,28,12/03/2021,MID,True
"Gayle  Dwight Gayle (Newcastle United, Forward)",NEW,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,FWD,True
"Hayden (Isaac)  Isaac Hayden (Newcastle United, Midfielder)",NEW,4.5,1,88,0,1,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,MID,True
"Krafth  Emil Krafth (Newcastle United, Defender)",NEW,4.5,1,83,0,1,0,0,0,0,1,0,0,1,0,AVL,28,12/03/2021,DEF,True
"Lascelles  Jamaal Lascelles (Newcastle United, Defender)",NEW,4.5,1,90,0,0,1,0,0,0,0,1,0,1,0,AVL,28,12/03/2021,DEF,True
"Manquillo  Javier Manquillo (Newcastle United, Defender)",NEW,4.0,0,7,1,0,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,DEF,True
"Jacob Murphy  Jacob Murphy (Newcastle United, Midfielder)",NEW,5.0,0,11,1,0,0,1,0,1,0,1,0,0,0,AVL,28,12/03/2021,MID,True
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,MID,True
"Willock  Joseph Willock (Newcastle United, Midfielder)",NEW,6.0,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,28,12/03/2021,MID,True
