Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Cedric  Cedric Ricardo Alves Soares (Arsenal, Defender)",ARS,4.5,0,0.02,-0.02,4500.0,0,0.02,-0.02,4500.0,0.04,-0.04,2250.0,02/02/2021
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,0,0.0,0.0,inf,0,0.12,-0.12,241.7,0.12,-0.12,241.7,02/02/2021
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,0,0.21,-0.21,428.6,0,0.0,0.0,inf,0.21,-0.21,428.6,02/02/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,02/02/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,1,0.01,0.99,4500.0,0,0.0,0.0,inf,0.01,0.99,4500.0,02/02/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,02/02/2021
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,02/02/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,0,0.15,-0.15,493.3,0,0.05,-0.05,1480.0,0.2,-0.2,370.0,02/02/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,0,0.02,-0.02,3050.0,1,0.14,0.86,435.7,0.16,0.84,381.3,02/02/2021
"Rúnarsson  Rúnar Rúnarsson (Arsenal, Goalkeeper)",ARS,4.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,02/02/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,0,0.02,-0.02,4500.0,0,0.46,-0.46,195.7,0.48,-0.48,187.5,02/02/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,0,0.05,-0.05,1800.0,0,0.0,0.0,inf,0.05,-0.05,1800.0,02/02/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,0,0.02,-0.02,4500.0,0,0.0,0.0,inf,0.02,-0.02,4500.0,02/02/2021
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,02/02/2021
"Boly  Willy Boly (Wolverhampton Wanderers, Defender)",WOL,5.0,0,0.0,0.0,inf,0,0.1,-0.1,900.0,0.1,-0.1,900.0,02/02/2021
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,02/02/2021
"Willian José  Willian José Da Silva (Wolverhampton Wanderers, Forward)",WOL,6.8,0,0.02,-0.02,4450.0,0,0.1,-0.1,890.0,0.12,-0.12,741.7,02/02/2021
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,0,0.01,-0.01,1600.0,0,0.0,0.0,inf,0.01,-0.01,1600.0,02/02/2021
"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",WOL,4.5,0,0.01,-0.01,9000.0,0,0.1,-0.1,900.0,0.11,-0.11,818.2,02/02/2021
"Vitor Ferreira  Vitor Machado Ferreira (Wolverhampton Wanderers, Midfielder)",WOL,4.7,0,0.02,-0.02,1400.0,0,0.25,-0.25,112.0,0.27,-0.27,103.7,02/02/2021
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,0,0.26,-0.26,346.2,1,0.03,0.97,3000.0,0.29,0.71,310.3,02/02/2021
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,1,0.06,0.94,1500.0,0,0.1,-0.1,900.0,0.16,0.84,562.5,02/02/2021
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,0,0.02,-0.02,3100.0,0,0.0,0.0,inf,0.02,-0.02,3100.0,02/02/2021
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,0,0.21,-0.21,428.6,0,0.02,-0.02,4500.0,0.23,-0.23,391.3,02/02/2021
"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",WOL,6.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,02/02/2021
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,0,0.1,-0.1,900.0,0,0.0,0.0,inf,0.1,-0.1,900.0,02/02/2021
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,0,0.02,-0.02,3700.0,1,0.81,0.19,91.4,0.83,0.17,89.2,02/02/2021
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,02/02/2021
