Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Barkley  Ross Barkley (Aston Villa, Midfielder)",AVL,5.5,5,0,0,0,0,0,0,0,0,3,3,1.7,21/11/2020
"Cash  Matthew Cash (Aston Villa, Defender)",AVL,5.0,90,3,4,0,4,0,0,0,1,12,12,7.5,21/11/2020
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,16,1,0,0,0,1,0,1,1,5,5,3.2,21/11/2020
"Grealish  Jack Grealish (Aston Villa, Midfielder)",AVL,8.0,90,8,0,0,4,0,1,2,1,12,12,7.5,21/11/2020
"Trezeguet  Mahmoud Hassan (Aston Villa, Midfielder)",AVL,5.5,90,4,1,1,0,0,0,1,2,-3,-3,0.0,21/11/2020
"Hourihane  Conor Hourihane (Aston Villa, Midfielder)",AVL,5.0,15,0,0,0,0,0,0,0,0,3,3,5.0,21/11/2020
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,90,5,5,0,6,0,0,0,0,26,14,6.4,21/11/2020
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,90,12,0,0,0,0,0,0,0,12,12,7.5,21/11/2020
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,90,13,3,0,4,0,0,1,1,14,14,6.4,21/11/2020
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,90,4,1,1,4,0,0,0,0,9,9,10.0,21/11/2020
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,75,2,1,0,4,0,0,1,0,9,9,8.3,21/11/2020
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,90,4,5,1,4,0,0,0,0,10,10,9.0,21/11/2020
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,69,1,0,1,0,0,1,2,0,21,12,5.8,21/11/2020
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,90,0,0,0,0,0,0,2,2,6,6,15.0,21/11/2020
"Bissouma  Yves Bissouma (Brighton and Hove Albion, Midfielder)",BHA,4.5,90,10,9,2,2,0,0,0,0,11,11,8.2,21/11/2020
"Burn  Dan Burn (Brighton and Hove Albion, Defender)",BHA,4.5,10,0,2,0,0,0,0,0,0,4,4,2.5,21/11/2020
"Dunk  Lewis Dunk (Brighton and Hove Albion, Defender)",BHA,5.0,90,2,10,0,6,0,0,0,0,17,17,5.3,21/11/2020
"Groß  Pascal Groß (Brighton and Hove Albion, Midfielder)",BHA,6.0,89,2,2,0,4,1,1,3,0,24,15,5.9,21/11/2020
"Lallana  Adam Lallana (Brighton and Hove Albion, Midfielder)",BHA,5.5,45,0,2,1,0,0,1,1,0,18,9,5.0,21/11/2020
"Lamptey  Tariq Lamptey (Brighton and Hove Albion, Defender)",BHA,4.5,89,9,5,0,0,2,0,1,1,-7,-7,0.0,21/11/2020
"March  Solomon March (Brighton and Hove Albion, Midfielder)",BHA,5.5,90,6,5,0,2,0,0,0,0,31,10,9.0,21/11/2020
"Maupay  Neal Maupay (Brighton and Hove Albion, Forward)",BHA,6.5,80,3,0,0,0,0,0,0,0,-3,-3,0.0,21/11/2020
"Molumby  Jayson Molumby (Brighton and Hove Albion, Midfielder)",BHA,4.5,1,0,0,0,0,0,0,0,0,3,3,0.3,21/11/2020
"Mat Ryan  Mathew Ryan (Brighton and Hove Albion, Goalkeeper)",BHA,4.5,90,8,1,0,4,0,0,0,0,19,19,4.7,21/11/2020
"Veltman  Joël Veltman (Brighton and Hove Albion, Defender)",BHA,4.5,45,3,8,1,0,0,0,0,0,10,10,4.5,21/11/2020
"Webster  Adam Webster (Brighton and Hove Albion, Defender)",BHA,4.5,90,4,6,0,4,0,0,0,0,13,13,6.9,21/11/2020
"Welbeck  Danny Welbeck (Brighton and Hove Albion, Forward)",BHA,6.0,90,1,6,0,0,0,1,1,1,35,11,8.2,21/11/2020
"White (Ben)  Ben White (Brighton and Hove Albion, Defender)",BHA,4.5,90,4,4,0,2,0,0,0,0,8,8,11.3,21/11/2020
