Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Abraham  Tammy Abraham (Chelsea, Forward)",CHE,6.5,22,0,1,0,0,0,0,0,1,4,4,5.5,12/12/2020
"Chilwell  Benjamin Chilwell (Chelsea, Defender)",CHE,6.0,90,5,1,0,2,0,0,0,1,9,9,10.0,12/12/2020
"Gilmour  Billy Gilmour (Chelsea, Midfielder)",CHE,4.5,8,0,1,1,0,0,0,0,0,5,5,1.6,12/12/2020
"Giroud  Olivier Giroud (Chelsea, Forward)",CHE,6.5,90,2,2,0,0,1,0,0,0,6,6,15.0,12/12/2020
"Havertz  Kai Havertz (Chelsea, Midfielder)",CHE,8.5,68,3,0,2,0,0,0,1,2,10,10,6.8,12/12/2020
"James (Reece)  Reece James (Chelsea, Defender)",CHE,5.5,90,4,1,2,6,0,0,0,1,6,6,15.0,12/12/2020
"Kanté  N&#039;Golo Kanté (Chelsea, Midfielder)",CHE,5.0,90,11,1,0,4,0,0,1,2,13,13,6.9,12/12/2020
"Kovacic  Mateo Kovacic (Chelsea, Midfielder)",CHE,5.0,82,4,1,0,4,0,0,1,3,12,12,6.8,12/12/2020
"Mendy (Edouard)  Edouard Mendy (Chelsea, Goalkeeper)",CHE,6.0,90,7,0,0,4,0,0,0,0,14,14,6.4,12/12/2020
"Mount  Mason Mount (Chelsea, Midfielder)",CHE,7.5,90,6,3,1,4,1,0,0,2,14,14,6.4,12/12/2020
"Werner  Timo Werner (Chelsea, Forward)",CHE,9.0,90,2,0,0,0,1,0,1,1,7,7,12.9,12/12/2020
"Zouma  Kurt Zouma (Chelsea, Defender)",CHE,5.5,90,4,5,0,4,0,0,2,2,13,13,6.9,12/12/2020
"Thiago Silva  Thiago Emiliano da Silva (Chelsea, Defender)",CHE,5.5,90,7,7,0,6,0,0,0,0,13,13,6.9,12/12/2020
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,90,2,1,1,0,0,0,0,2,14,5,18.0,12/12/2020
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,4,1,0,0,0,0,0,0,0,3,3,1.3,12/12/2020
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,90,3,7,0,0,0,0,0,0,3,3,30.0,12/12/2020
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,90,6,8,0,0,0,0,0,0,24,12,7.5,12/12/2020
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,90,6,10,0,0,0,0,0,0,23,11,8.2,12/12/2020
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,86,5,3,0,0,1,0,0,5,12,12,7.2,12/12/2020
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,1,12,0,0,0,0,0,0,24,12,7.5,12/12/2020
"Kenny  Jonjoe Kenny (Everton, Defender)",EVE,4.3,1,0,1,0,0,0,0,0,0,2,2,0.5,12/12/2020
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,90,12,4,3,0,0,0,0,4,18,18,5.0,12/12/2020
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,6,9,0,0,0,0,0,0,22,10,9.0,12/12/2020
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,90,9,1,0,0,0,0,0,0,28,16,5.6,12/12/2020
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,83,3,4,0,0,1,0,6,0,32,11,7.5,12/12/2020
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,7,0,0,0,0,0,0,1,0,1,1,7.0,12/12/2020
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,89,5,0,1,0,0,0,0,5,5,5,17.8,12/12/2020
