Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Cedric  Cedric Ricardo Alves Soares (Arsenal, Defender)",ARS,4.5,90,4,5,2,2,2,0,0,0,11,11,8.2,28/02/2021
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,6,1,0,0,0,0,0,0,1,2,2,3.0,28/02/2021
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,90,3,0,0,6,0,0,3,2,35,17,5.3,28/02/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,66,5,1,0,4,0,0,0,0,11,11,6.0,28/02/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,84,3,0,0,0,0,0,0,3,31,4,21.0,28/02/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,9,0,0,0,0,0,0,0,13,13,6.9,28/02/2021
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,90,4,4,1,2,0,0,0,0,25,13,6.9,28/02/2021
"Marí  Pablo Marí (Arsenal, Defender)",ARS,4.5,90,2,4,1,4,0,0,1,0,14,14,6.4,28/02/2021
"Odegaard  Martin Odegaard (Arsenal, Midfielder)",ARS,5.6,48,5,1,0,0,0,0,1,1,5,5,9.6,28/02/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,24,5,1,1,0,0,0,1,0,7,7,3.4,28/02/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,90,5,1,0,2,0,0,0,0,31,4,22.5,28/02/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,42,2,0,0,0,0,0,0,0,2,2,21.0,28/02/2021
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,5,0,1,2,1,0,1,2,10,10,9.0,28/02/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,90,6,4,1,4,0,0,1,0,13,13,6.9,28/02/2021
"Albrighton  Marc Albrighton (Leicester City, Midfielder)",LEI,5.5,45,4,0,1,0,0,0,2,1,9,9,5.0,28/02/2021
"Amartey  Daniel Amartey (Leicester City, Defender)",LEI,4.0,21,5,2,1,0,0,0,0,0,6,6,3.5,28/02/2021
"Ricardo Pereira  Ricardo Domingos Barbosa Pereira (Leicester City, Defender)",LEI,5.5,90,2,2,1,0,0,0,0,1,9,9,10.0,28/02/2021
"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",LEI,7.0,51,3,0,0,0,0,0,0,0,2,2,25.5,28/02/2021
"Castagne  Timothy Castagne (Leicester City, Defender)",LEI,5.5,90,3,2,0,4,0,0,0,0,11,11,8.2,28/02/2021
"Evans  Jonny Evans (Leicester City, Defender)",LEI,5.5,69,6,2,0,4,0,0,0,0,12,12,5.8,28/02/2021
"Iheanacho  Kelechi Iheanacho (Leicester City, Forward)",LEI,7.5,90,8,0,0,0,0,0,0,1,-3,-3,0.0,28/02/2021
"Ndidi  Onyinye Wilfred Ndidi (Leicester City, Midfielder)",LEI,5.0,90,7,6,1,2,0,0,2,0,11,11,8.2,28/02/2021
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,90,9,0,0,4,0,0,0,0,16,16,5.6,28/02/2021
"Söyüncü  Caglar Söyüncü (Leicester City, Defender)",LEI,5.0,90,4,3,0,6,0,0,1,0,14,14,6.4,28/02/2021
"Thomas (Luke)  Luke Thomas (Leicester City, Defender)",LEI,4.5,45,1,6,0,0,0,0,0,0,0,0,0.0,28/02/2021
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,90,5,3,2,2,0,0,0,0,27,9,10.0,28/02/2021
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,90,3,3,0,0,0,0,0,2,10,10,9.0,28/02/2021
"Ünder  Cengiz Ünder (Leicester City, Midfielder)",LEI,5.7,39,0,0,0,0,1,0,0,1,3,3,13.0,28/02/2021
