Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,90,1,0,0,0,0,0,0,0,4,4,22.5,21/02/2021
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,90,5,0,0,2,1,0,0,0,6,6,15.0,21/02/2021
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,4,0,0,0,0,0,0,0,0,2,2,2.0,21/02/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,86,5,4,0,6,0,0,0,1,14,14,6.1,21/02/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,82,3,8,0,4,0,0,0,1,15,15,5.5,21/02/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,17,0,1,0,0,0,0,0,0,3,3,5.7,21/02/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,9,0,0,4,0,0,0,0,17,17,5.3,21/02/2021
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,8,0,1,0,0,0,0,0,0,1,1,8.0,21/02/2021
"Marí  Pablo Marí (Arsenal, Defender)",ARS,4.5,90,3,1,1,4,0,0,0,2,14,14,6.4,21/02/2021
"Odegaard  Martin Odegaard (Arsenal, Midfielder)",ARS,5.6,73,4,0,1,4,0,0,0,1,13,13,5.6,21/02/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,73,3,2,0,0,0,0,0,0,6,6,12.2,21/02/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,90,2,1,0,4,0,0,0,3,11,11,8.2,21/02/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,17,0,0,0,0,0,0,0,0,2,2,8.5,21/02/2021
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,5,3,0,4,1,0,2,1,15,15,6.0,21/02/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,90,5,3,0,4,0,0,2,1,7,7,12.9,21/02/2021
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,90,4,3,0,4,0,0,0,2,16,4,22.5,21/02/2021
"De Bruyne  Kevin De Bruyne (Manchester City, Midfielder)",MCI,12.0,63,2,0,0,4,0,0,3,1,10,10,6.3,21/02/2021
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,4,4,0,6,0,0,0,3,29,17,5.3,21/02/2021
"Gündogan  Ilkay Gündogan (Manchester City, Midfielder)",MCI,7.5,90,5,1,0,4,0,0,0,0,9,9,10.0,21/02/2021
"Fernandinho  Fernando Luiz Rosa (Manchester City, Defender)",MCI,5.0,90,9,7,1,4,0,0,1,2,32,20,4.5,21/02/2021
"Mahrez  Riyad Mahrez (Manchester City, Midfielder)",MCI,9.0,90,3,2,0,6,1,1,1,3,29,20,4.5,21/02/2021
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,4,0,0,0,0,0,0,0,21,9,10.0,21/02/2021
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,90,1,0,0,4,0,0,1,5,28,7,12.9,21/02/2021
"Stones  John Stones (Manchester City, Defender)",MCI,5.5,90,4,6,0,6,0,0,0,0,28,16,5.6,21/02/2021
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,90,2,0,0,6,0,0,2,1,10,10,9.0,21/02/2021
"Zinchenko  Oleksandr Zinchenko (Manchester City, Defender)",MCI,5.5,90,8,4,1,6,0,0,2,0,31,19,4.7,21/02/2021
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,27,1,0,0,0,0,1,1,2,5,5,5.4,21/02/2021
