Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Alioski  Ezgjan Alioski (Leeds United, Defender)",LEE,4.4,9,2,1,0,0,0,1,1,0,7,7,1.3,02/11/2020
"Ayling  Luke Ayling (Leeds United, Defender)",LEE,4.5,90,12,3,1,4,0,1,2,0,21,21,4.3,02/11/2020
"Bamford  Patrick Bamford (Leeds United, Forward)",LEE,8.0,90,0,1,0,0,0,0,0,1,-7,-7,0.0,02/11/2020
"Cooper  Liam Cooper (Leeds United, Defender)",LEE,4.5,90,5,4,2,6,0,0,0,0,18,18,5.0,02/11/2020
"Hélder Costa  Helder Costa (Leeds United, Midfielder)",LEE,5.5,90,3,0,0,4,0,0,1,2,7,7,12.9,02/11/2020
"Dallas  Stuart Dallas (Leeds United, Defender)",LEE,5.5,81,12,1,0,4,0,0,0,1,21,9,9.0,02/11/2020
"Harrison  Jack Harrison (Leeds United, Midfielder)",LEE,6.0,90,3,0,0,2,0,1,4,2,22,13,6.9,02/11/2020
"Hernández  Pablo Hernández (Leeds United, Midfielder)",LEE,5.5,67,1,0,0,2,0,0,0,2,8,8,8.4,02/11/2020
"Klich  Mateusz Klich (Leeds United, Midfielder)",LEE,5.5,90,12,2,0,4,0,0,0,0,11,11,8.2,02/11/2020
"Koch  Robin Koch (Leeds United, Defender)",LEE,4.5,90,10,4,0,4,0,0,0,0,9,9,10.0,02/11/2020
"Meslier  Illan Meslier (Leeds United, Goalkeeper)",LEE,5.0,90,6,1,0,0,0,0,0,0,16,16,5.6,02/11/2020
"Poveda-Ocampo  Ian Carlo Poveda-Ocampo (Leeds United, Midfielder)",LEE,4.5,45,1,0,1,0,0,0,0,2,2,2,22.5,02/11/2020
"Roberts (Tyler)  Tyler Roberts (Leeds United, Midfielder)",LEE,5.0,23,0,0,0,0,0,0,0,0,2,2,11.5,02/11/2020
"Shackleton  Jamie Shackleton (Leeds United, Midfielder)",LEE,4.5,45,3,2,0,0,0,0,0,0,4,4,11.3,02/11/2020
"Albrighton  Marc Albrighton (Leicester City, Midfielder)",LEI,5.5,90,9,5,0,0,1,0,1,0,7,7,12.9,02/11/2020
"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",LEI,7.0,71,7,1,0,0,0,0,0,0,22,4,17.8,02/11/2020
"Fofana  Wesley Fofana (Leicester City, Defender)",LEI,4.5,90,4,9,1,0,0,0,0,1,14,14,6.4,02/11/2020
"Fuchs  Christian Fuchs (Leicester City, Defender)",LEI,4.5,90,5,6,0,2,0,0,0,0,10,10,9.0,02/11/2020
"Justin  James Justin (Leicester City, Defender)",LEI,5.0,90,2,4,0,0,0,0,0,1,8,8,11.3,02/11/2020
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,27,1,0,0,0,0,0,1,1,12,3,9.0,02/11/2020
"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",LEI,4.5,90,7,0,1,4,0,0,0,1,14,14,6.4,02/11/2020
"Morgan  Wes Morgan (Leicester City, Defender)",LEI,4.4,5,0,1,0,0,0,0,0,0,3,3,1.7,02/11/2020
"Praet  Dennis Praet (Leicester City, Midfielder)",LEI,5.0,63,5,3,0,0,0,0,0,1,8,8,7.9,02/11/2020
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,90,11,0,0,0,0,0,0,0,14,14,6.4,02/11/2020
"Thomas (Luke)  Luke Thomas (Leicester City, Defender)",LEI,4.5,90,6,8,2,0,0,0,0,1,11,11,8.2,02/11/2020
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,90,7,2,0,4,0,0,0,0,52,13,6.9,02/11/2020
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,85,2,1,0,0,0,1,2,3,50,8,10.6,02/11/2020
"Ünder  Cengiz Ünder (Leicester City, Midfielder)",LEI,5.7,19,1,0,0,0,0,2,2,0,19,10,1.9,02/11/2020
