Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Albrighton  Marc Albrighton (Leicester City, Midfielder)",LEI,5.5,90,11,3,1,0,1,1,3,2,24,15,6.0,11/05/2021
"Castagne  Timothy Castagne (Leicester City, Defender)",LEI,5.5,90,8,0,1,4,0,0,0,0,13,13,6.9,11/05/2021
"Choudhury  Hamza Choudhury (Leicester City, Midfielder)",LEI,4.5,10,0,1,0,0,0,0,0,0,3,3,3.3,11/05/2021
"Fofana  Wesley Fofana (Leicester City, Defender)",LEI,4.5,90,7,4,1,6,0,0,0,0,16,16,5.6,11/05/2021
"Iheanacho  Kelechi Iheanacho (Leicester City, Forward)",LEI,7.5,90,3,1,0,0,1,0,2,1,6,6,15.0,11/05/2021
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,25,0,0,0,0,0,0,0,1,3,3,8.3,11/05/2021
"Ndidi  Onyinye Wilfred Ndidi (Leicester City, Midfielder)",LEI,5.0,90,14,4,0,6,0,0,2,1,13,13,6.9,11/05/2021
"Ayoze Pérez  Ayoze Pérez Gutiérrez (Leicester City, Midfielder)",LEI,6.0,65,3,2,0,0,0,0,1,0,6,6,10.8,11/05/2021
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,90,5,0,0,0,0,0,0,0,7,7,12.9,11/05/2021
"Söyüncü  Caglar Söyüncü (Leicester City, Defender)",LEI,5.0,90,6,4,0,4,0,0,0,0,29,14,6.4,11/05/2021
"Thomas (Luke)  Luke Thomas (Leicester City, Defender)",LEI,4.5,90,4,0,0,0,0,0,0,0,18,6,15.0,11/05/2021
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,90,7,3,0,2,1,0,1,0,20,11,8.2,11/05/2021
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,80,1,0,0,0,1,0,0,0,6,6,13.3,11/05/2021
"Bailly  Eric Bailly (Manchester United, Defender)",MUN,5.0,90,4,2,0,6,0,0,0,0,13,13,6.9,11/05/2021
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,12,2,0,0,0,0,0,0,0,0,0,0.0,11/05/2021
"Cavani  Edinson Cavani (Manchester United, Forward)",MUN,8.5,24,1,0,0,0,0,0,0,0,1,1,24.0,11/05/2021
"De Gea  David De Gea (Manchester United, Goalkeeper)",MUN,5.0,90,6,1,0,2,0,0,0,0,12,12,7.5,11/05/2021
"Elanga  Anthony Elanga (Manchester United, Forward)",MUN,4.5,66,4,1,0,0,0,0,0,1,3,3,22.0,11/05/2021
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,66,0,0,0,0,0,0,0,1,22,4,16.5,11/05/2021
"Mata  Juan Mata (Manchester United, Midfielder)",MUN,5.0,90,3,0,0,4,0,0,0,1,12,12,7.5,11/05/2021
"Matic  Nemanja Matic (Manchester United, Midfielder)",MUN,4.5,90,11,3,2,4,0,0,0,4,21,21,4.3,11/05/2021
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,24,1,0,0,0,0,0,0,1,0,0,0.0,11/05/2021
"Alex Telles  Alex Nicolao Telles (Manchester United, Defender)",MUN,5.0,90,4,7,0,4,0,0,1,2,17,17,5.3,11/05/2021
"Amad Diallo  Amad Diallo Traore (Manchester United, Forward)",MUN,5.4,78,7,2,1,0,0,0,1,3,17,8,9.8,11/05/2021
"Tuanzebe  Axel Tuanzebe (Manchester United, Defender)",MUN,4.5,90,8,7,0,4,0,0,0,0,15,15,6.0,11/05/2021
"Williams (Brandon)  Brandon Williams (Manchester United, Defender)",MUN,4.0,90,5,1,0,4,1,0,1,2,13,13,6.9,11/05/2021
"van de Beek  Donny van de Beek (Manchester United, Midfielder)",MUN,6.0,90,8,4,0,4,0,0,0,1,12,12,7.5,11/05/2021
