Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,90,1,1,0,0,1,1,2,0,7,7,12.9,17/10/2020
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,90,4,1,3,4,0,0,0,0,15,15,6.0,17/10/2020
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,69,3,0,0,0,1,0,2,0,9,9,7.7,17/10/2020
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,90,10,0,1,6,0,0,2,0,19,19,4.7,17/10/2020
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,21,1,0,0,0,0,0,0,0,2,2,10.5,17/10/2020
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,5,0,0,4,0,0,0,0,19,19,4.7,17/10/2020
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,90,4,5,0,4,0,0,0,1,12,12,7.5,17/10/2020
"Eddie Nketiah  Edward Nketiah (Arsenal, Forward)",ARS,5.5,7,0,0,0,0,0,0,0,1,3,3,2.3,17/10/2020
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,7,2,2,1,0,0,0,0,0,2,2,3.5,17/10/2020
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,83,1,1,0,0,0,0,0,2,3,3,27.7,17/10/2020
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,90,6,1,2,4,1,0,1,4,18,18,5.0,17/10/2020
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,8,4,0,2,0,0,0,1,9,9,10.0,17/10/2020
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,83,5,2,0,6,0,0,0,0,10,10,8.3,17/10/2020
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,90,7,5,0,4,0,0,0,0,13,13,6.9,17/10/2020
"Aguero  Sergio Aguero (Manchester City, Forward)",MCI,10.3,65,0,0,0,0,0,2,3,0,14,14,4.6,17/10/2020
"Aké  Nathan Aké (Manchester City, Defender)",MCI,5.0,90,2,1,0,6,0,0,0,0,20,8,11.3,17/10/2020
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,90,5,4,0,6,1,0,3,3,28,16,5.6,17/10/2020
"Foden  Phil Foden (Manchester City, Midfielder)",MCI,8.0,89,2,2,0,4,0,0,0,0,10,1,89.0,17/10/2020
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,7,5,0,6,0,0,0,0,24,12,7.5,17/10/2020
"Gündogan  Ilkay Gündogan (Manchester City, Midfielder)",MCI,7.5,25,2,0,0,0,0,0,1,0,4,4,6.3,17/10/2020
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,90,14,1,0,6,0,0,2,0,12,12,7.5,17/10/2020
"Fernandinho  Fernando Luiz Rosa (Manchester City, Defender)",MCI,5.0,1,0,0,0,0,0,0,0,0,2,2,0.5,17/10/2020
"Mahrez  Riyad Mahrez (Manchester City, Midfielder)",MCI,9.0,90,5,0,0,4,0,0,1,4,8,8,11.3,17/10/2020
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,4,0,0,0,0,0,0,0,25,13,6.9,17/10/2020
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,90,1,2,0,4,0,0,1,1,28,7,12.9,17/10/2020
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,90,4,1,1,6,0,0,0,2,15,15,6.0,17/10/2020
"Walker (Kyle)  Kyle Walker (Manchester City, Defender)",MCI,5.5,90,4,3,2,4,0,0,0,0,26,14,6.4,17/10/2020
