Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,90,3,2,0,4,0,0,5,1,12,12,7.5,14/03/2021
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,90,1,0,0,6,1,1,2,1,15,15,6.0,14/03/2021
"Henderson (Dean)  Dean Henderson (Manchester United, Goalkeeper)",MUN,5.0,90,3,0,0,0,0,0,0,0,19,7,12.9,14/03/2021
"James (Daniel)  Daniel James (Manchester United, Midfielder)",MUN,6.0,90,6,1,1,6,0,0,0,4,15,15,6.0,14/03/2021
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,90,8,9,1,4,0,0,0,0,30,18,5.0,14/03/2021
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,90,4,4,0,6,0,0,1,0,17,8,11.3,14/03/2021
"Lindelof  Victor Nilsson-Lindelof (Manchester United, Defender)",MUN,5.0,90,7,5,1,6,0,0,0,0,30,18,5.0,14/03/2021
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,90,3,0,0,4,0,1,2,0,6,6,15.0,14/03/2021
"Fred  Frederico Rodrigues de Paula Santos (Manchester United, Midfielder)",MUN,5.0,90,7,1,0,6,0,0,1,1,10,10,9.0,14/03/2021
"Shaw  Luke Shaw (Manchester United, Defender)",MUN,5.5,90,9,2,1,6,0,0,2,1,31,19,4.7,14/03/2021
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,90,6,4,2,6,0,0,2,0,28,16,5.6,14/03/2021
"Antonio  Michail Antonio (West Ham United, Forward)",WHU,7.5,90,2,0,0,0,0,0,1,0,1,1,90.0,14/03/2021
"Benrahma  Said Benrahma (West Ham United, Midfielder)",WHU,6.0,28,2,0,0,0,0,0,0,1,2,2,14.0,14/03/2021
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,90,5,2,0,0,2,0,2,3,13,13,6.9,14/03/2021
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,90,8,4,1,2,1,0,0,0,14,14,6.4,14/03/2021
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,0,6,0,4,0,0,0,1,14,14,6.4,14/03/2021
"Dawson  Craig Dawson (West Ham United, Defender)",WHU,5.0,90,5,6,1,4,0,0,0,0,10,10,9.0,14/03/2021
"Diop  Issa Diop (West Ham United, Defender)",WHU,4.5,90,4,9,0,4,0,0,0,0,15,15,6.0,14/03/2021
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,10,0,0,0,0,0,0,0,17,17,5.3,14/03/2021
"Johnson (Ben)  Ben Johnson (West Ham United, Defender)",WHU,4.0,62,4,2,0,0,0,0,0,0,7,7,8.9,14/03/2021
"Lanzini  Manuel Lanzini (West Ham United, Midfielder)",WHU,6.0,28,4,0,0,0,0,0,1,1,3,3,9.3,14/03/2021
"Noble  Mark Noble (West Ham United, Midfielder)",WHU,4.5,62,8,2,1,4,0,0,0,1,16,16,3.9,14/03/2021
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,7,7,3,6,0,0,1,0,24,24,3.8,14/03/2021
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,5,4,0,4,0,0,0,0,8,8,11.3,14/03/2021
