Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Thiago Alcántara  Thiago Alcántara do Nascimento (Liverpool, Midfielder)",LIV,5.5,0,0.03,-0.03,3000.0,0,0.0,0.0,inf,0.03,-0.03,3000.0,13/05/2021
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,1,0.72,0.28,125.0,0,0.16,-0.16,562.5,0.88,0.12,102.3,13/05/2021
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,0,0.08,-0.08,1125.0,2,0.63,1.37,142.9,0.71,1.29,126.8,13/05/2021
"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",LIV,5.0,1,0.14,0.86,114.3,0,0.0,0.0,inf,0.14,0.86,114.3,13/05/2021
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,13/05/2021
"Phillips (Nathaniel)  Nathaniel Phillips (Liverpool, Defender)",LIV,4.5,1,0.01,0.99,9000.0,0,0.05,-0.05,1800.0,0.06,0.94,1500.0,13/05/2021
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,13/05/2021
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,0,0.04,-0.04,2250.0,0,0.0,0.0,inf,0.04,-0.04,2250.0,13/05/2021
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,0,0.09,-0.09,988.9,1,0.69,0.31,129.0,0.78,0.22,114.1,13/05/2021
"Fabinho  Fabio Henrique Tavares (Liverpool, Midfielder)",LIV,5.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,13/05/2021
"Diogo Jota  Diogo José Teixeira da Silva (Liverpool, Midfielder)",LIV,7.5,0,0.05,-0.05,1480.0,1,1.2,-0.2,61.7,1.25,-0.25,59.2,13/05/2021
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,0,0.01,-0.01,7400.0,0,0.0,0.0,inf,0.01,-0.01,7400.0,13/05/2021
"Williams (Neco)  Neco Williams (Liverpool, Defender)",LIV,4.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,13/05/2021
"Rhys Williams  Rhys Williams (Liverpool, Defender)",LIV,4.5,0,0.0,0.0,inf,0,0.05,-0.05,1800.0,0.05,-0.05,1800.0,13/05/2021
"Bailly  Eric Bailly (Manchester United, Defender)",MUN,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,13/05/2021
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,0,0.54,-0.54,166.7,1,0.39,0.61,230.8,0.93,0.07,96.8,13/05/2021
"Cavani  Edinson Cavani (Manchester United, Forward)",MUN,8.5,1,0.47,0.53,191.5,0,0.26,-0.26,346.2,0.73,0.27,123.3,13/05/2021
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,0,0.02,-0.02,1350.0,0,0.89,-0.89,30.3,0.91,-0.91,29.7,13/05/2021
"Henderson (Dean)  Dean Henderson (Manchester United, Goalkeeper)",MUN,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,13/05/2021
"Matic  Nemanja Matic (Manchester United, Midfielder)",MUN,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,13/05/2021
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,0,0.01,-0.01,9000.0,0,0.19,-0.19,473.7,0.2,-0.2,450.0,13/05/2021
"Lindelof  Victor Nilsson-Lindelof (Manchester United, Defender)",MUN,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,13/05/2021
"Pogba  Paul Pogba (Manchester United, Midfielder)",MUN,7.5,0,0.19,-0.19,473.7,0,0.08,-0.08,1125.0,0.27,-0.27,333.3,13/05/2021
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,0,0.05,-0.05,1800.0,1,0.43,0.57,209.3,0.48,0.52,187.5,13/05/2021
"Fred  Frederico Rodrigues de Paula Santos (Manchester United, Midfielder)",MUN,5.0,0,0.02,-0.02,3150.0,0,0.0,0.0,inf,0.02,-0.02,3150.0,13/05/2021
"Shaw  Luke Shaw (Manchester United, Defender)",MUN,5.5,0,0.63,-0.63,142.9,0,0.0,0.0,inf,0.63,-0.63,142.9,13/05/2021
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,1,0.06,0.94,1500.0,0,0.0,0.0,inf,0.06,0.94,1500.0,13/05/2021
