Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,90,3,2,1,4,0,0,4,1,35,17,5.3,09/05/2021
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,76,7,3,3,6,0,0,0,0,15,15,5.1,09/05/2021
"Chambers  Calum Chambers (Arsenal, Defender)",ARS,4.5,90,6,6,0,4,0,0,1,1,22,13,6.9,09/05/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,90,7,5,1,6,0,0,0,0,18,18,5.0,09/05/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,90,0,9,0,4,0,0,0,0,13,13,6.9,09/05/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,30,0,0,0,0,0,0,0,2,1,1,30.0,09/05/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,10,3,0,0,0,0,0,0,10,10,9.0,09/05/2021
"Gabriel Martinelli  Gabriel Teodoro Martinelli Silva (Arsenal, Midfielder)",ARS,5.5,60,1,1,0,0,0,0,1,0,1,1,60.0,09/05/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,14,0,1,0,0,0,0,0,0,3,3,4.7,09/05/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,90,7,3,2,4,0,0,0,1,34,13,6.9,09/05/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,90,3,3,1,4,2,1,2,2,28,19,4.7,09/05/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,63,3,0,0,4,0,0,0,0,29,11,5.7,09/05/2021
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,27,1,0,0,0,0,0,0,0,2,2,13.5,09/05/2021
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,90,5,5,0,4,0,0,1,0,14,14,6.4,09/05/2021
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,90,5,5,0,4,0,0,1,0,12,12,7.5,09/05/2021
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,90,2,5,0,0,0,0,0,0,7,7,12.9,09/05/2021
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,90,4,1,1,4,1,1,3,0,33,15,6.0,09/05/2021
"Diagne  Mbaye Diagne (West Bromwich Albion, Forward)",WBA,6.0,56,1,0,0,0,0,0,0,0,-4,-4,0.0,09/05/2021
"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",WBA,5.0,22,3,0,0,0,0,0,0,1,3,3,7.3,09/05/2021
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,90,4,6,0,2,0,0,0,0,5,5,18.0,09/05/2021
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,90,4,0,2,0,0,0,0,1,8,8,11.3,09/05/2021
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,90,7,0,0,0,0,0,0,0,16,16,5.6,09/05/2021
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,90,4,2,0,0,2,1,1,2,13,13,6.9,09/05/2021
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,68,3,1,1,0,0,0,0,0,4,4,17.0,09/05/2021
"Robson-Kanu  Hal Robson-Kanu (West Bromwich Albion, Forward)",WBA,5.2,34,0,0,0,0,0,0,0,0,-2,-2,0.0,09/05/2021
"Townsend (Conor)  Conor Townsend (West Bromwich Albion, Defender)",WBA,4.4,90,9,6,2,2,2,1,4,0,34,25,3.6,09/05/2021
"Yokuslu  Okay Yokuslu (West Bromwich Albion, Midfielder)",WBA,4.5,90,7,2,3,4,0,0,0,1,19,19,4.7,09/05/2021
