Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Almirón  Miguel Almirón (Newcastle United, Midfielder)",NEW,5.5,1,86,0,1,1,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,MID,True
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,1,90,0,0,0,1,0,1,0,1,0,0,0,WBA,12,12/12/2020,FWD,True
"Clark  Ciaran Clark (Newcastle United, Defender)",NEW,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,DEF,True
"Darlow  Karl Darlow (Newcastle United, Goalkeeper)",NEW,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,GKP,True
"Gayle  Dwight Gayle (Newcastle United, Forward)",NEW,5.5,0,21,1,0,1,0,0,0,0,0,0,0,0,WBA,12,12/12/2020,FWD,True
"Hayden (Isaac)  Isaac Hayden (Newcastle United, Midfielder)",NEW,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,MID,True
"Krafth  Emil Krafth (Newcastle United, Defender)",NEW,4.5,1,80,0,1,0,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,DEF,True
"Lewis (Jamal)  Jamal Lewis (Newcastle United, Defender)",NEW,4.5,1,69,0,1,0,0,0,0,0,1,0,1,0,WBA,12,12/12/2020,DEF,True
"Longstaff (Sean)  Sean Longstaff (Newcastle United, Midfielder)",NEW,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,MID,True
"Jacob Murphy  Jacob Murphy (Newcastle United, Midfielder)",NEW,5.0,0,10,1,0,0,1,0,1,0,0,0,0,0,WBA,12,12/12/2020,MID,True
"Ritchie  Matt Ritchie (Newcastle United, Midfielder)",NEW,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,MID,True
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,12,12/12/2020,MID,True
"C Wilson  Callum Wilson (Newcastle United, Forward)",NEW,7.5,1,90,0,0,0,0,0,0,0,1,0,1,0,WBA,12,12/12/2020,FWD,True
"Yedlin  DeAndre Yedlin (Newcastle United, Defender)",NEW,4.3,0,4,1,0,0,0,0,0,0,0,0,0,0,WBA,12,12/12/2020,DEF,True
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,1,90,0,0,0,0,0,0,0,2,0,1,0,NEW,12,12/12/2020,DEF,False
"Austin (Charlie)  Charlie Austin (West Bromwich Albion, Forward)",WBA,5.1,0,45,1,0,0,0,0,0,0,1,0,0,0,NEW,12,12/12/2020,FWD,False
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,1,90,0,0,1,0,0,0,0,2,0,1,0,NEW,12,12/12/2020,DEF,False
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,1,80,0,1,0,0,0,0,0,1,0,0,0,NEW,12,12/12/2020,MID,False
"Gibbs  Kieran Gibbs (West Bromwich Albion, Defender)",WBA,4.3,0,45,1,0,0,0,0,0,0,1,0,0,0,NEW,12,12/12/2020,DEF,False
"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",WBA,5.6,1,45,0,1,0,0,0,0,0,1,0,0,0,NEW,12,12/12/2020,FWD,False
"Grosicki  Kamil Grosicki (West Bromwich Albion, Midfielder)",WBA,5.2,0,10,1,0,0,0,0,0,0,1,0,0,0,NEW,12,12/12/2020,MID,False
"Ivanovic  Branislav Ivanovic (West Bromwich Albion, Defender)",WBA,4.4,1,90,0,0,0,0,0,0,0,2,0,1,0,NEW,12,12/12/2020,DEF,False
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,1,90,0,0,0,0,0,0,0,2,0,0,0,NEW,12,12/12/2020,GKP,False
"Krovinovic  Filip Krovinovic (West Bromwich Albion, Midfielder)",WBA,4.9,1,90,0,0,0,0,0,0,0,2,0,0,0,NEW,12,12/12/2020,MID,False
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,1,90,0,0,0,0,0,0,0,2,0,0,0,NEW,12,12/12/2020,DEF,False
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,1,90,0,0,0,1,0,1,0,2,0,0,0,NEW,12,12/12/2020,MID,False
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,1,45,0,1,0,0,0,0,0,1,0,0,0,NEW,12,12/12/2020,FWD,False
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,1,90,0,0,0,0,0,0,0,2,0,0,0,NEW,12,12/12/2020,MID,False
