Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,66,0,0,0,0,0,0,1,2,6,6,11.0,27/11/2020
"Batshuayi  Michy Batshuayi (Crystal Palace, Forward)",CRY,5.5,8,0,0,0,0,0,0,1,0,1,1,8.0,27/11/2020
"Benteke  Christian Benteke (Crystal Palace, Forward)",CRY,6.5,24,0,2,0,0,0,0,0,1,1,1,24.0,27/11/2020
"Cahill  Gary Cahill (Crystal Palace, Defender)",CRY,4.5,90,1,4,0,4,0,0,0,0,11,11,8.2,27/11/2020
"Clyne  Nathaniel Clyne (Crystal Palace, Defender)",CRY,4.5,90,4,2,0,2,1,0,0,0,10,10,9.0,27/11/2020
"Dann  Scott Dann (Crystal Palace, Defender)",CRY,4.2,90,3,4,1,2,0,0,0,1,10,10,9.0,27/11/2020
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,90,7,1,0,4,0,0,0,3,6,6,15.0,27/11/2020
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,90,12,0,0,0,0,0,0,0,20,20,4.5,27/11/2020
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,90,6,1,0,4,1,0,1,0,8,8,11.3,27/11/2020
"McArthur  James McArthur (Crystal Palace, Midfielder)",CRY,4.5,82,8,4,1,4,0,0,2,1,16,16,5.1,27/11/2020
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,23,1,0,0,0,0,0,0,0,3,3,7.7,27/11/2020
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,90,2,1,0,0,0,0,0,1,-5,-5,0.0,27/11/2020
"Townsend (Andros)  Andros Townsend (Crystal Palace, Midfielder)",CRY,5.5,67,6,1,0,0,1,0,1,1,10,10,6.7,27/11/2020
"Van Aanholt  Patrick Van Aanholt (Crystal Palace, Defender)",CRY,5.4,90,9,1,1,4,3,1,3,0,20,20,4.5,27/11/2020
"Almirón  Miguel Almirón (Newcastle United, Midfielder)",NEW,5.5,67,2,0,2,0,0,0,0,0,9,9,7.4,27/11/2020
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,89,5,3,2,0,0,1,1,2,37,4,22.3,27/11/2020
"Clark  Ciaran Clark (Newcastle United, Defender)",NEW,4.5,90,7,9,0,2,0,0,0,0,25,13,6.9,27/11/2020
"Darlow  Karl Darlow (Newcastle United, Goalkeeper)",NEW,4.5,90,8,0,0,0,0,0,0,0,26,14,6.4,27/11/2020
"Fernández  Federico Fernández (Newcastle United, Defender)",NEW,4.5,90,5,7,0,2,0,0,0,0,20,8,11.3,27/11/2020
"Hendrick  Jeff Hendrick (Newcastle United, Midfielder)",NEW,5.0,90,3,0,0,0,0,0,0,0,4,4,22.5,27/11/2020
"Lewis (Jamal)  Jamal Lewis (Newcastle United, Defender)",NEW,4.5,90,5,4,0,0,1,0,2,0,24,12,7.5,27/11/2020
"Longstaff (Sean)  Sean Longstaff (Newcastle United, Midfielder)",NEW,4.5,90,5,4,0,6,0,0,0,0,10,10,9.0,27/11/2020
"Manquillo  Javier Manquillo (Newcastle United, Defender)",NEW,4.0,90,4,1,0,0,1,0,1,0,17,5,18.0,27/11/2020
"Ritchie  Matt Ritchie (Newcastle United, Midfielder)",NEW,5.0,23,1,0,0,0,1,1,1,0,6,6,3.8,27/11/2020
"Schär  Fabian Schär (Newcastle United, Defender)",NEW,4.5,1,0,0,0,0,0,0,0,0,3,3,0.3,27/11/2020
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,90,6,2,0,2,0,0,2,1,14,14,6.4,27/11/2020
"C Wilson  Callum Wilson (Newcastle United, Forward)",NEW,7.5,90,1,1,0,0,0,0,1,1,39,3,30.0,27/11/2020
