Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Barkley  Ross Barkley (Aston Villa, Midfielder)",AVL,5.5,24,2,0,0,0,0,0,1,0,3,3,8.0,21/03/2021
"Cash  Matthew Cash (Aston Villa, Defender)",AVL,5.0,90,14,3,3,0,0,0,0,0,8,8,11.3,21/03/2021
"Davis (Keinan)  Keinan Davis (Aston Villa, Forward)",AVL,4.5,11,1,0,0,0,0,0,1,2,6,6,1.8,21/03/2021
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,30,2,0,0,0,0,0,0,0,1,1,30.0,21/03/2021
"Trezeguet  Mahmoud Hassan (Aston Villa, Midfielder)",AVL,5.5,79,3,0,0,0,0,0,0,1,0,0,0.0,21/03/2021
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,90,7,13,1,4,0,0,0,0,18,18,5.0,21/03/2021
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,90,4,0,0,0,0,0,0,0,8,8,11.3,21/03/2021
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,90,10,2,0,2,0,0,2,0,5,5,18.0,21/03/2021
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,90,3,6,1,4,0,0,0,0,16,16,5.6,21/03/2021
"Sanson  Morgan Sanson (Aston Villa, Midfielder)",AVL,5.0,66,3,0,0,0,1,0,1,0,5,5,13.2,21/03/2021
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,90,12,3,0,4,0,0,0,2,12,12,7.5,21/03/2021
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,90,2,2,2,4,0,0,2,0,14,14,6.4,21/03/2021
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,60,2,1,0,0,1,0,0,3,5,5,12.0,21/03/2021
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,90,1,1,0,0,0,0,0,1,2,2,45.0,21/03/2021
"Carlos Vinicius  Carlos Vinicius Alves Morais (Tottenham Hotspur, Forward)",TOT,6.9,90,1,2,0,0,0,0,0,0,24,-3,0.0,21/03/2021
"Bergwijn  Steven Bergwijn (Tottenham Hotspur, Midfielder)",TOT,6.0,24,6,0,0,0,0,0,0,1,5,5,4.8,21/03/2021
"Davies (Ben)  Ben Davies (Tottenham Hotspur, Defender)",TOT,4.5,33,2,4,0,0,0,0,0,0,4,4,8.3,21/03/2021
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,8,2,2,4,0,0,0,1,16,16,5.6,21/03/2021
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,1,1,0,0,0,0,0,3,25,1,90.0,21/03/2021
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,8,1,0,0,0,0,0,0,22,10,9.0,21/03/2021
"Lo Celso  Giovani Lo Celso (Tottenham Hotspur, Midfielder)",TOT,6.0,66,2,0,1,0,0,0,1,1,6,6,11.0,21/03/2021
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,81,4,0,1,6,0,0,0,6,19,19,4.3,21/03/2021
"Reguilón  Sergio Reguilón (Tottenham Hotspur, Defender)",TOT,5.0,57,3,1,1,0,1,0,1,1,5,5,11.4,21/03/2021
"Rodon  Joe Rodon (Tottenham Hotspur, Defender)",TOT,4.5,90,8,6,1,4,0,0,0,0,28,16,5.6,21/03/2021
"Lucas Moura  Lucas Rodrigues Moura da Silva (Tottenham Hotspur, Midfielder)",TOT,6.5,90,8,5,1,4,0,1,4,4,30,21,4.3,21/03/2021
"Sissoko  Moussa Sissoko (Tottenham Hotspur, Midfielder)",TOT,4.5,9,3,0,0,0,0,0,0,0,4,4,2.3,21/03/2021
"DSanchez  Davinson Sánchez (Tottenham Hotspur, Defender)",TOT,4.5,90,4,9,0,4,0,0,0,0,24,12,7.5,21/03/2021
"Tanganga  Japhet Tanganga (Tottenham Hotspur, Defender)",TOT,4.5,90,2,8,2,0,0,0,0,2,23,11,8.2,21/03/2021
